source_r1_family_id,boundary_family_id,sar_frame,source_response_unit_id,target_response_unit_id,bbox_iou,center_distance_px,core_overlap_ratio,core_subset_relation,accepted_graph_link_present,pair_relation,boundary_pair_valid,invalid_reason,old_r1_same_family,new_same_boundary_family
R21R1F00120;R21R1F00121,,271,R21B00175,R21B00176,0.085227,49.929951,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00120,,271,R21B00175,R21B00177,0.041176,54.083269,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,true,false
R21R1F00120;R21R1F00122,,271,R21B00175,R21B00178,0.029412,63.285069,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00120,R21R11BF00127,271,R21B00175,R21B00179,0.894737,6,1,a_subset_b,true,high_overlap_shared_core_boundary_variant,true,,true,true
R21R1F00120,R21R11BF00127,271,R21B00175,R21B00180,1,0,1,a_subset_b,true,exact_duplicate_boundary_variant,true,,true,true
R21R1F00120;R21R1F00121,,271,R21B00175,R21B00181,0.230769,36,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00120,R21R11BF00127,271,R21B00175,R21B00182,0.894737,6,1,a_subset_b,true,high_overlap_shared_core_boundary_variant,true,,true,true
R21R1F00120;R21R1F00121,,271,R21B00176,R21B00177,0,72.99315,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00121;R21R1F00122,,271,R21B00176,R21B00178,0,102,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00120;R21R1F00121,,271,R21B00176,R21B00179,0.110526,45,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00120;R21R1F00121,,271,R21B00176,R21B00180,0.085227,49.929951,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00121,R21R11BF00128,271,R21B00176,R21B00181,0.388889,27.658633,1,a_subset_b,false,shared_actual_core_boundary_variant,true,,true,true
R21R1F00120;R21R1F00121,,271,R21B00176,R21B00182,0.110526,45,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00120;R21R1F00122,,271,R21B00177,R21B00178,0,40.249224,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00120,,271,R21B00177,R21B00179,0.036842,51,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,true,false
R21R1F00120,,271,R21B00177,R21B00180,0.041176,54.083269,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,true,false
R21R1F00120;R21R1F00121,,271,R21B00177,R21B00181,0.12963,45.398238,1,a_subset_b,false,shared_actual_core_boundary_variant,false,,false,false
R21R1F00120,,271,R21B00177,R21B00182,0.036842,51,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,true,false
R21R1F00120;R21R1F00122,,271,R21B00178,R21B00179,0.026316,64.132675,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00120;R21R1F00122,,271,R21B00178,R21B00180,0.029412,63.285069,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00121;R21R1F00122,,271,R21B00178,R21B00181,0,75.716577,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00120;R21R1F00122,,271,R21B00178,R21B00182,0.026316,64.132675,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00120,R21R11BF00127,271,R21B00179,R21B00180,0.894737,6,0.5,overlap,true,high_overlap_shared_core_boundary_variant,true,,true,true
R21R1F00120;R21R1F00121,,271,R21B00179,R21B00181,0.284211,30,0.5,overlap,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00120,R21R11BF00127,271,R21B00179,R21B00182,1,0,1,a_subset_b,true,exact_duplicate_boundary_variant,true,,true,true
R21R1F00120;R21R1F00121,,271,R21B00180,R21B00181,0.230769,36,0.5,overlap,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00120,R21R11BF00127,271,R21B00180,R21B00182,0.894737,6,1,a_subset_b,true,high_overlap_shared_core_boundary_variant,true,,true,true
R21R1F00120;R21R1F00121,,271,R21B00181,R21B00182,0.284211,30,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00123;R21R1F00124,,272,R21B00183,R21B00184,0.099338,51.78803,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00123;R21R1F00125,,272,R21B00183,R21B00185,0.033735,75.239617,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00123;R21R1F00126,,272,R21B00183,R21B00186,0,90.448881,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00123;R21R1F00127,,272,R21B00183,R21B00187,0,102.044108,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00123;R21R1F00128,,272,R21B00183,R21B00188,0.019608,71.561163,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00123,R21R11BF00131,272,R21B00183,R21B00189,0.772727,15,1,a_subset_b,true,high_overlap_shared_core_boundary_variant,true,,true,true
R21R1F00123;R21R1F00125,R21R11BF00131,272,R21B00183,R21B00190,0.96,3,1,a_subset_b,true,high_overlap_shared_core_boundary_variant,true,,false,true
R21R1F00124;R21R1F00125,,272,R21B00184,R21B00185,0,80.777472,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00124;R21R1F00126,,272,R21B00184,R21B00186,0,115.762688,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00124;R21R1F00127,,272,R21B00184,R21B00187,0,138.032605,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00124;R21R1F00128,,272,R21B00184,R21B00188,0,113.406349,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00123;R21R1F00124,,272,R21B00184,R21B00189,0.170455,37.107951,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00124;R21R1F00125,,272,R21B00184,R21B00190,0.095745,52.392748,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00125;R21R1F00126,,272,R21B00185,R21B00186,0,44.294469,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00125;R21R1F00127,,272,R21B00185,R21B00187,0,75.894664,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00125;R21R1F00128,,272,R21B00185,R21B00188,0,69.584481,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00123;R21R1F00125,,272,R21B00185,R21B00189,0.026168,70.611614,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00125,,272,R21B00185,R21B00190,0.049412,72.498276,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,true,false
R21R1F00126;R21R1F00127,,272,R21B00186,R21B00187,0,33.136083,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00126;R21R1F00128,,272,R21B00186,R21B00188,0,42.426407,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00123;R21R1F00126,,272,R21B00186,R21B00189,0,93.145048,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00125;R21R1F00126,,272,R21B00186,R21B00190,0,87.464278,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00127;R21R1F00128,,272,R21B00187,R21B00188,0,33.136083,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00123;R21R1F00127,,272,R21B00187,R21B00189,0,109.077954,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00125;R21R1F00127,,272,R21B00187,R21B00190,0,99.317672,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00123;R21R1F00128,,272,R21B00188,R21B00189,0.015152,80.721744,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00125;R21R1F00128,,272,R21B00188,R21B00190,0.018824,69.065187,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00123;R21R1F00125,R21R11BF00131,272,R21B00189,R21B00190,0.748624,15.297059,0.5,overlap,true,shared_actual_core_boundary_variant,true,,false,true
R21R1F00129,,273,R21B00191,R21B00192,0.041667,64.132675,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,true,false
R21R1F00129;R21R1F00130,,273,R21B00191,R21B00193,0,90.249654,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00129;R21R1F00131,,273,R21B00191,R21B00194,0,104.009615,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00129,R21R11BF00137,273,R21B00191,R21B00195,1,0,1,a_subset_b,true,exact_duplicate_boundary_variant,true,,true,true
R21R1F00129;R21R1F00130,,273,R21B00192,R21B00193,0,43.266615,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00129;R21R1F00131,,273,R21B00192,R21B00194,0,73.054774,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00129,,273,R21B00192,R21B00195,0.041667,64.132675,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,true,false
R21R1F00130;R21R1F00131,,273,R21B00193,R21B00194,0,33,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00129;R21R1F00130,,273,R21B00193,R21B00195,0,90.249654,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00129;R21R1F00131,,273,R21B00194,R21B00195,0,104.009615,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00132,,276,R21B00196,R21B00197,0.10181,37.107951,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,true,false
R21R1F00132;R21R1F00133,,276,R21B00196,R21B00198,0.047511,73.054774,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00132;R21R1F00134,,276,R21B00196,R21B00199,0,95.294281,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00132;R21R1F00135,,276,R21B00196,R21B00200,0,69,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00132,R21R11BF00141,276,R21B00196,R21B00201,1,0,1,a_subset_b,true,exact_duplicate_boundary_variant,true,,true,true
R21R1F00132,R21R11BF00141,276,R21B00196,R21B00202,1,0,1,a_subset_b,true,exact_duplicate_boundary_variant,true,,true,true
R21R1F00132,,276,R21B00196,R21B00203,0.343891,34.205263,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,true,false
R21R1F00132;R21R1F00133,,276,R21B00197,R21B00198,0,78.917679,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00132;R21R1F00134,,276,R21B00197,R21B00199,0,123.328829,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00132;R21R1F00135,,276,R21B00197,R21B00200,0,34.205263,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00132,,276,R21B00197,R21B00201,0.10181,37.107951,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,true,false
R21R1F00132,,276,R21B00197,R21B00202,0.10181,37.107951,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,true,false
R21R1F00132,R21R11BF00142,276,R21B00197,R21B00203,0.296053,31.32092,1,a_subset_b,false,shared_actual_core_boundary_variant,true,,true,true
R21R1F00133;R21R1F00134,,276,R21B00198,R21B00199,0,70.611614,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00133;R21R1F00135,,276,R21B00198,R21B00200,0,82.377181,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00132;R21R1F00133,,276,R21B00198,R21B00201,0.047511,73.054774,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00132;R21R1F00133,,276,R21B00198,R21B00202,0.047511,73.054774,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00132;R21R1F00133,,276,R21B00198,R21B00203,0.138158,48.093659,1,a_subset_b,false,shared_actual_core_boundary_variant,false,,false,false
R21R1F00134;R21R1F00135,,276,R21B00199,R21B00200,0,141.605085,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00132;R21R1F00134,,276,R21B00199,R21B00201,0,95.294281,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00132;R21R1F00134,,276,R21B00199,R21B00202,0,95.294281,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00132;R21R1F00134,,276,R21B00199,R21B00203,0,95.671312,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00132;R21R1F00135,,276,R21B00200,R21B00201,0,69,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00132;R21R1F00135,,276,R21B00200,R21B00202,0,69,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00132;R21R1F00135,,276,R21B00200,R21B00203,0,46.957428,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00132,R21R11BF00141,276,R21B00201,R21B00202,1,0,0.5,overlap,true,exact_duplicate_boundary_variant,true,,true,true
R21R1F00132,,276,R21B00201,R21B00203,0.343891,34.205263,0.5,overlap,true,shared_actual_core_boundary_variant,false,,true,false
R21R1F00132,,276,R21B00202,R21B00203,0.343891,34.205263,0.5,overlap,true,shared_actual_core_boundary_variant,false,,true,false
R21R1F00136;R21R1F00137,,278,R21B00204,R21B00205,0.078091,51.78803,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00136;R21R1F00138,,278,R21B00204,R21B00206,0,92.612094,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00136,R21R11BF00146,278,R21B00204,R21B00207,0.761905,15,1,a_subset_b,true,high_overlap_shared_core_boundary_variant,true,,true,true
R21R1F00137;R21R1F00138,,278,R21B00205,R21B00206,0,129.417928,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00136;R21R1F00137,,278,R21B00205,R21B00207,0.148352,37.107951,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00136;R21R1F00138,,278,R21B00206,R21B00207,0,99.859902,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00139;R21R1F00140,,279,R21B00208,R21B00209,0.073022,51.78803,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00139;R21R1F00141,,279,R21B00208,R21B00210,0.026608,84.534017,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00139;R21R1F00142,,279,R21B00208,R21B00211,0,102.044108,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00139,R21R11BF00149,279,R21B00208,R21B00212,0.761905,15,1,a_subset_b,true,high_overlap_shared_core_boundary_variant,true,,true,true
R21R1F00140;R21R1F00141,,279,R21B00209,R21B00210,0,123.109707,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00140;R21R1F00142,,279,R21B00209,R21B00211,0,123.438244,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00139;R21R1F00140,,279,R21B00209,R21B00212,0.137755,37.107951,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00141;R21R1F00142,,279,R21B00210,R21B00211,0,45,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00139;R21R1F00141,,279,R21B00210,R21B00212,0.020305,92.417531,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00139;R21R1F00142,,279,R21B00211,R21B00212,0,103.576059,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00143;R21R1F00144,,280,R21B00213,R21B00214,0.082988,51.088159,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00143;R21R1F00145,,280,R21B00213,R21B00215,0.009259,83.192548,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00143,R21R11BF00153,280,R21B00213,R21B00216,0.761905,15,1,a_subset_b,true,high_overlap_shared_core_boundary_variant,true,,true,true
R21R1F00144;R21R1F00145,,280,R21B00214,R21B00215,0,116.846053,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00143;R21R1F00144,,280,R21B00214,R21B00216,0.15873,36.124784,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00143;R21R1F00145,,280,R21B00215,R21B00216,0.007055,90.697299,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00146;R21R1F00147,,281,R21B00217,R21B00218,0.073022,51.088159,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00146,,281,R21B00217,R21B00219,0.022321,82.540899,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,true,false
R21R1F00146;R21R1F00148,,281,R21B00217,R21B00220,0.019694,92.612094,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00146,R21R11BF00156,281,R21B00217,R21B00221,0.761905,15,1,a_subset_b,true,high_overlap_shared_core_boundary_variant,true,,true,true
R21R1F00146,R21R11BF00156,281,R21B00217,R21B00222,1,0,1,a_subset_b,true,exact_duplicate_boundary_variant,true,,true,true
R21R1F00146;R21R1F00147,,281,R21B00217,R21B00223,0.209945,52.478567,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00146,R21R11BF00156,281,R21B00217,R21B00224,0.761905,15,1,a_subset_b,true,high_overlap_shared_core_boundary_variant,true,,true,true
R21R1F00146;R21R1F00147,,281,R21B00218,R21B00219,0,84.480767,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00147;R21R1F00148,,281,R21B00218,R21B00220,0,125.175876,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00146;R21R1F00147,,281,R21B00218,R21B00221,0.137755,36.124784,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00146;R21R1F00147,,281,R21B00218,R21B00222,0.073022,51.088159,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00147,R21R11BF00157,281,R21B00218,R21B00223,0.38756,30.594117,1,a_subset_b,false,shared_actual_core_boundary_variant,true,,true,true
R21R1F00146;R21R1F00147,,281,R21B00218,R21B00224,0.137755,36.124784,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00146;R21R1F00148,,281,R21B00219,R21B00220,0,66.272166,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00146,,281,R21B00219,R21B00221,0.017007,78.917679,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,true,false
R21R1F00146,,281,R21B00219,R21B00222,0.022321,82.540899,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,true,false
R21R1F00146;R21R1F00147,,281,R21B00219,R21B00223,0.047847,54.083269,1,a_subset_b,false,shared_actual_core_boundary_variant,false,,false,false
R21R1F00146,,281,R21B00219,R21B00224,0.017007,78.917679,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,true,false
R21R1F00146;R21R1F00148,,281,R21B00220,R21B00221,0.015075,99.859902,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00146;R21R1F00148,,281,R21B00220,R21B00222,0.019694,92.612094,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00147;R21R1F00148,,281,R21B00220,R21B00223,0,101.513546,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00146;R21R1F00148,,281,R21B00220,R21B00224,0.015075,99.859902,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00146,R21R11BF00156,281,R21B00221,R21B00222,0.761905,15,0.5,overlap,true,high_overlap_shared_core_boundary_variant,true,,true,true
R21R1F00146;R21R1F00147,,281,R21B00221,R21B00223,0.355442,40.360872,0.5,overlap,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00146,R21R11BF00156,281,R21B00221,R21B00224,1,0,1,a_subset_b,true,exact_duplicate_boundary_variant,true,,true,true
R21R1F00146;R21R1F00147,,281,R21B00222,R21B00223,0.209945,52.478567,0.5,overlap,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00146,R21R11BF00156,281,R21B00222,R21B00224,0.761905,15,1,a_subset_b,true,high_overlap_shared_core_boundary_variant,true,,true,true
R21R1F00146;R21R1F00147,,281,R21B00223,R21B00224,0.355442,40.360872,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00149;R21R1F00150,,284,R21B00225,R21B00226,0.091575,48.093659,0,none,true,accepted_graph_link_only_not_boundary_variant,false,accepted graph link 只能进入 same-object candidate edge，不能作为边界变体族证据,false,false
R21R1F00149;R21R1F00151,,284,R21B00225,R21B00227,0.006048,80.777472,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00149;R21R1F00152,,284,R21B00225,R21B00228,0,106.023582,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00149;R21R1F00153,,284,R21B00225,R21B00229,0,117.345643,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00149,R21R11BF00160,284,R21B00225,R21B00230,0.761905,15,1,a_subset_b,true,high_overlap_shared_core_boundary_variant,true,,true,true
R21R1F00150;R21R1F00151,,284,R21B00226,R21B00227,0,85.381497,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00150;R21R1F00152,,284,R21B00226,R21B00228,0,135.830777,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00150;R21R1F00153,,284,R21B00226,R21B00229,0,126.178445,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00149;R21R1F00150,,284,R21B00226,R21B00230,0.15361,33.136083,1,a_subset_b,true,shared_actual_core_boundary_variant,false,,false,false
R21R1F00151;R21R1F00152,,284,R21B00227,R21B00228,0,68.410526,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00151;R21R1F00153,,284,R21B00227,R21B00229,0,40.804412,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00149;R21R1F00151,,284,R21B00227,R21B00230,0.004608,78.230429,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00152;R21R1F00153,,284,R21B00228,R21B00229,0,57.939624,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
R21R1F00149;R21R1F00152,,284,R21B00228,R21B00230,0,113.207774,0,none,false,zero_core_overlap_not_boundary_variant,false,核心原子零重叠，不是同一局部响应核心的边界变体,false,false
